Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,airport_id
Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,\N,KPYP,34.089977000000005,-85.610069,596,-6.0,A,America/Chicago,airport,6072
Richard B Russell Airport,Rome,United States,RMG,KRMG,34.3506011963,-85.15799713130002,644,-5.0,A,America/New_York,airport,6073
Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.972599,-86.088996,569,-6.0,A,America/Chicago,airport,6074
Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,35.96390151977539,-83.8739013671875,833,-5.0,A,America/New_York,airport,6075
Barrow County Airport,Winder,United States,WDR,KWDR,33.98289871,-83.66739655,943,-5.0,A,America/New_York,airport,6076
Plantation Airpark,Sylvania,United States,\N,KJYL,32.645301818847656,-81.59709930419922,188,-5.0,A,America/New_York,airport,6077
Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72290039,-84.87020111,709,-5.0,A,America/New_York,airport,6078
West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,33.63100051879883,-85.1520004272461,1161,-5.0,A,America/New_York,airport,6079
LaGrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.0089,-85.072601,693,-5.0,A,America/New_York,airport,6080
Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,33.154202000000005,-83.240701,385,-5.0,A,America/New_York,airport,6081
Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.8406982422,-84.8824005127,902,-5.0,A,America/New_York,airport,6082
Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,33.3572998046875,-84.5718002319336,808,-5.0,A,America/New_York,airport,6083
Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.27259827,-83.8302002,1276,-5.0,A,America/New_York,airport,6084
Harry Clever Field,New Philadelpha,United States,PHD,KPHD,40.470901489258,-81.419700622559,894,-5.0,A,America/New_York,airport,6085
Darlington County Airport,Darlington,United States,\N,KUDG,34.449401,-79.890098,192,-5.0,A,America/New_York,airport,6086
Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.2243995667,-80.6975021362,19,-5.0,A,America/New_York,airport,6087
Daniel Field,Augusta,United States,DNL,KDNL,33.4664993286,-82.0393981934,423,-5.0,A,America/New_York,airport,6088
Foothills Regional Airport,Morganton,United States,MRN,KMRN,35.820202,-81.611397,1270,-5.0,A,America/New_York,airport,6089
Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,37.5617981,-82.56639862,1473,-5.0,A,America/New_York,airport,6090
Mallards Landing Airport,Locust Grove,United States,\N,GA04,33.36569976806641,-84.16519927978516,837,-5.0,A,America/New_York,airport,6091
Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.59379959,-83.29579926,996,-5.0,A,America/New_York,airport,6092
Compton Abbas Aerodrome,Shaftesbury,United Kingdom,\N,EGHA,50.96720123291016,-2.1536099910736084,811,0.0,U,Europe/London,airport,6093
Suprunovka Airport,Poltava,Ukraine,PLV,UKHP,49.56859970092773,34.397201538085945,505,2.0,U,Europe/Kiev,airport,6094
Aweil Airport,Aweil,Sudan,\N,HSAW,8.767000198364258,27.399999618530277,1394,3.0,U,Africa/Juba,airport,6095
Wau Airport,Wau,Sudan,WUU,HSWW,7.725830078119999,27.9750003815,1529,3.0,U,Africa/Juba,airport,6096
Humera Airport,Humera,Ethiopia,HUE,HAHU,14.25,36.58300018310547,1930,3.0,U,Africa/Addis_Ababa,airport,6097
Moyale Airport,Moyale,Kenya,OYL,HKMY,3.46972,39.101398,2790,3.0,U,Africa/Nairobi,airport,6098
Zagora Airport,Zagora,Morocco,OZG,GMAZ,30.3202991486,-5.866670131679999,2631,0.0,U,Africa/Casablanca,airport,6099
Yengema Airport,Yengema,Sierra Leone,WYE,GFYE,8.610469818115233,-11.04539966583252,1300,0.0,U,Africa/Freetown,airport,6100
Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,GFGK,7.767000198364258,-12.383000373840332,75,0.0,U,Africa/Freetown,airport,6101
Turukhansk Airport,Turukhansk,Russia,THX,UOTT,65.797203064,87.93530273440001,128,7.0,N,Asia/Krasnoyarsk,airport,6102
Podkamennaya Tunguska Airport,Bor,Russia,TGP,UNIP,61.589699,89.994003,213,7.0,N,Asia/Krasnoyarsk,airport,6103
Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,32.9875984192,-97.3188018799,722,-6.0,A,America/Chicago,airport,6104
East Troy Municipal Airport,East Troy,United States,\N,K57C,42.79719924926758,-88.37259674072266,860,-6.0,A,America/Chicago,airport,6105
Kolpashevo Airport,Kolpashevo,Russia,\N,UNLL,58.32529830932617,82.93250274658203,243,7.0,N,Asia/Krasnoyarsk,airport,6106
Ali Al Salem Air Base,Kuwait,Kuwait,\N,OKAS,29.34670066833496,47.52080154418945,472,3.0,A,Asia/Kuwait,airport,6107
Renmark Airport,Renmark,Australia,RMK,YREN,-34.196399688720696,140.67399597167972,115,9.5,O,Australia/Adelaide,airport,6108
Leigh Creek Airport,Leigh Creek,Australia,LGH,YLEC,-30.59830093383789,138.42599487304688,856,9.5,O,Australia/Adelaide,airport,6109
Warburton Airport,Warburton Community,Australia,\N,YWBR,-26.12829971313477,126.58300018310548,1500,8.0,O,Australia/Perth,airport,6110
Cunderdin Airport,Cunderdin,Australia,\N,YCUN,-31.62220001220703,117.21700286865234,705,8.0,O,Australia/Perth,airport,6111
Rottnest Island Airport,Rottnest Island,Australia,RTS,YRTI,-32.006699,115.540001,12,8.0,O,Australia/Perth,airport,6112
Forrest Airport,Forrest,Australia,FOS,YFRT,-30.83810043334961,128.11500549316406,511,8.0,O,Australia/Perth,airport,6113
Ballarat Airport,Ballarat,Australia,\N,YBLT,-37.51169967651367,143.79100036621094,1433,10.0,O,Australia/Hobart,airport,6114
Keewaywin Airport,Keewaywin,Canada,KEW,CPV8,52.9911003113,-92.8364028931,988,-6.0,A,America/Winnipeg,airport,6115
Marathon Airport,Marathon,Canada,YSP,CYSP,48.75529861450195,-86.34439849853516,1035,-5.0,A,America/Toronto,airport,6116
Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,49.71419906616211,-83.68609619140625,827,-5.0,A,America/Toronto,airport,6117
Hornepayne Municipal Airport,Hornepayne,Canada,YHN,CYHN,49.19309997558594,-84.75890350341797,1099,-5.0,A,America/Toronto,airport,6118
Kirkland Lake Airport,Kirkland Lake,Canada,YKX,CYKX,48.21030044555664,-79.98139953613281,1157,-5.0,A,America/Toronto,airport,6119
Manitouwadge Airport,Manitouwadge,Canada,YMG,CYMG,49.08390045166016,-85.86060333251953,1198,-5.0,A,America/Toronto,airport,6120
Wawa Airport,Wawa,Canada,YXZ,CYXZ,47.96670150756836,-84.78669738769531,942,-5.0,A,America/Toronto,airport,6121
Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,CYEM,45.84280014038086,-81.85810089111328,869,-5.0,A,America/Toronto,airport,6122
Slate Falls Airport,Slate Falls,Canada,\N,CKD9,51.13000106811523,-91.66560363769533,1355,-6.0,A,America/Winnipeg,airport,6123
Collingwood Airport,Collingwood,Canada,\N,CNY3,44.4491996765,-80.1583023071,730,-5.0,A,America/Toronto,airport,6124
Brantford Municipal Airport,Brantford,Canada,\N,CYFD,43.13140106201172,-80.34249877929688,815,-5.0,A,America/Toronto,airport,6125
Lawrence Municipal Airport,Lawrence,United States,LWC,KLWC,39.01119995,-95.21659851,833,-6.0,A,America/Chicago,airport,6126
Wellington Municipal Airport,Wellington,United States,\N,KEGT,37.32360076904297,-97.38829803466795,1277,-6.0,A,America/Chicago,airport,6127
Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.247100830078,-80.11109924316399,19,-5.0,A,America/New_York,airport,6128
Mallacoota Airport,Mallacoota,Australia,XMC,YMCO,-37.59830093383789,149.72000122070312,31,10.0,U,Australia/Hobart,airport,6129
Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,OEAO,26.48,38.1288888889,2050,3.0,N,Asia/Riyadh,airport,6130
Shelby County Airport,Alabaster,United States,\N,KEET,33.17699814,-86.78279877,586,-6.0,A,America/Chicago,airport,6131
Yuendumu Airport,Yuendumu ,Australia,YUE,YYND,-22.254199981689453,131.78199768066406,2205,9.5,O,Australia/Darwin,airport,6132
Sky Ranch At Carefree Airport,Carefree,United States,\N,18AZ,33.818099975585945,-111.89800262451172,2568,-7.0,N,America/Phoenix,airport,6133
Lombok International Airport,Praya,Indonesia,LOP,WADL,-8.757322,116.276675,319,8.0,N,Asia/Makassar,airport,6134
One Hundred Mile House Airport,One Hundred Mile House,Canada,\N,CAV3,51.64250183105469,-121.30699920654295,3055,-8.0,A,America/Vancouver,airport,6135
South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,ZMH,CZML,51.7360992432,-121.333000183,3126,-8.0,A,America/Vancouver,airport,6136
Glasgow City Heliport,Glasgow,United Kingdom,\N,EGEG,55.86138916015625,-4.29694414138794,0,0.0,E,Europe/London,airport,6137
Yarram Airport,Yarram,Australia,\N,YYRM,-38.56669998168945,146.7550048828125,15,10.0,O,Australia/Hobart,airport,6138
Handan Airport,Handan,China,HDG,ZBHD,36.5258333333,114.425555556,229,8.0,N,Asia/Shanghai,airport,6139
Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,39.93519974,-86.04499817,811,-5.0,A,America/New_York,airport,6140
London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821990967,-84.08489990230001,1212,-5.0,A,America/New_York,airport,6141
Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,35.13180161,-78.93669891,244,-5.0,A,America/New_York,airport,6142
Modlin Airport,Warsaw,Poland,WMI,EPMO,52.451099,20.6518,341,1.0,E,Europe/Warsaw,airport,6143
Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,45.293,131.19299999999998,760,8.0,N,Asia/Shanghai,airport,6144
Jeongseok Airport,Seogwipo,South Korea,JDG,RKPD,33.3996009827,126.711997986,1171,9.0,U,Asia/Seoul,airport,6145
Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM,50.62810134887695,-97.04329681396484,753,-6.0,A,America/Winnipeg,airport,6146
Matheson Island Airport,Matheson Island,Canada,\N,CJT2,51.732200622558594,-96.93440246582033,725,-6.0,A,America/Winnipeg,airport,6147
Tura Mountain Airport,Tura,Russia,\N,UNIT,64.33351135253899,100.4328918457,2044,7.0,N,Asia/Krasnoyarsk,airport,6148
Beloyarskiy Airport,Beloyarsky,Russia,EYK,USHY,63.686901,66.698601,82,5.0,N,Asia/Yekaterinburg,airport,6149
John H Batten Airport,Racine,United States,RAC,KRAC,42.7606010437,-87.8152008057,674,-6.0,A,America/Chicago,airport,6150
Cesar Lim Rodriguez Airport,Taytay,Philippines,RZP,RPSD,10.81874,119.507697,80,8.0,U,Asia/Manila,airport,6151
Gera-Leumnitz Airfield,Gera,Germany,\N,EDAJ,50.881668,12.135833,1014,1.0,E,Europe/Berlin,airport,6152
Kasimovo Airfield,Saint-Petersburg,Russia,\N,XLLN,60.198299,30.334999,230,3.0,N,Europe/Moscow,airport,6153
Terlet Glider Field,Arnhem,Netherlands,\N,EHTL,52.057201,5.92444,276,1.0,E,Europe/Amsterdam,airport,6154
Shigatse Air Base,Shigatse,China,RKZ,ZURK,29.3519,89.311401,3782,8.0,N,Asia/Shanghai,airport,6155
Redlands Municipal Airport,Redlands,United States,\N,KREI,34.08530044555664,-117.14600372314452,1571,-8.0,A,America/Los_Angeles,airport,6156
Flabob Airport,Riverside,United States,\N,KRIR,33.989700317382805,-117.41100311279295,764,-8.0,A,America/Los_Angeles,airport,6157
Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.26789856,-122.57800290000002,294,-8.0,A,America/Los_Angeles,airport,6158
Oerlinghausen Airport,TELGTE,Germany,\N,EDLO,51.93222045898438,8.661666870117188,558,1.0,E,Europe/Berlin,airport,6159
Jack Edwards Airport,Gulf Shores,United States,GUF,KJKA,30.29050064,-87.67179871,17,-6.0,A,America/Chicago,airport,6160
General Villamil Airport,Isabela,Ecuador,IBB,SEII,-0.942628026009,-90.9530029297,35,-6.0,N,Pacific/Galapagos,airport,6161
Balzers Heliport,Balzers,Switzerland,\N,LSXB,47.0681,9.48111,1585,1.0,E,Europe/Vaduz,airport,6162
Flugplatz Punitz,Punitz-Guessing,Austria,\N,LOGG,47.14653,16.316843,950,1.0,E,Europe/Vienna,airport,6163
Khmelnytskyi Airport,Khmeinitskiy,Ukraine,HMJ,UKLH,49.359699,26.933399,1150,2.0,E,Europe/Kiev,airport,6164
Hiroshimanishi Airport,Hiroshima,Japan,HIW,RJBH,34.36690139770508,132.41400146484378,15,9.0,N,Asia/Tokyo,airport,6165
Yalata Mission Airport,Yalata,Australia,KYI,YYTA,-31.470600128173828,131.82499694824222,0,9.5,O,Australia/Adelaide,airport,6166
Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,40.9868011475,-75.99490356449999,1603,-5.0,A,America/New_York,airport,6167
Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,39.615398407,-78.76090240479999,775,-5.0,A,America/New_York,airport,6168
Sugar Loaf Shores Airport,Key West,United States,\N,7FA1,24.648799896240234,-81.57980346679688,4,-5.0,A,America/New_York,airport,6169
Wyndham Airport,Wyndham,Australia,WYN,YWYM,-15.51140022277832,128.15299987792972,14,8.0,U,Australia/Perth,airport,6170
Bob Quinn Lake Airport,Bob Quinn Lake,Canada,YBO,CBW4,56.9667015076,-130.25,2000,-8.0,U,America/Vancouver,airport,6171
Msembe Airport,Msembe,Tanzania,\N,HTMR,-7.684811,34.922282,2500,3.0,U,Africa/Dar_es_Salaam,airport,6172
Grabtsevo Airport,Kaluga,Russia,KLF,UUBC,54.5499992371,36.3666687012,656,3.0,N,Europe/Moscow,airport,6173
Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.2117004395,-90.181602478,717,-6.0,A,America/Chicago,airport,6174
Price County Airport,Phillips,United States,\N,KPBH,45.70899963378906,-90.40249633789062,1497,-6.0,A,America/Chicago,airport,6175
Monroe Municipal Airport,Monroe,United States,\N,KEFT,42.61489868164063,-89.59040069580078,1086,-6.0,A,America/Chicago,airport,6176
Joliet Regional Airport,Joliet,United States,JOT,KJOT,41.51779938,-88.17549896,582,-6.0,A,America/Chicago,airport,6177
Illinois Valley Regional Airport-Walter A Duncan Field,Peru,United States,VYS,KVYS,41.351898,-89.153099,654,-6.0,A,America/Chicago,airport,6178
Jackson County Reynolds Field,Jackson,United States,JXN,KJXN,42.2597999573,-84.45939636230001,1001,-5.0,A,America/New_York,airport,6179
Fuerstenwalde Airport,Furstenwalde,Germany,\N,EDAL,52.3905982971,14.0972003937,184,1.0,E,Europe/Berlin,airport,6180
Eberswalde-Finow Airport,Eberswalde,Germany,\N,EDAV,52.82722091674805,13.693611145019531,121,1.0,E,Europe/Berlin,airport,6181
Joseph A. Hardy Connellsville Airport,Connellsville,United States,\N,KVVS,39.95920181,-79.65709686,1267,-5.0,A,America/New_York,airport,6182
Bedford County Airport,Bedford,United States,\N,KHMZ,40.08530045,-78.5121994,1162,-5.0,A,America/New_York,airport,6183
Wings Field,Philadelphia,United States,BBX,KLOM,40.1375007629,-75.26509857180001,302,-5.0,A,America/New_York,airport,6184
Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,27.2628002167,-80.8498001099,34,-5.0,A,America/New_York,airport,6185
Sebring Regional Airport,Sebring,United States,SEF,KSEF,27.45639992,-81.3423996,62,-5.0,A,America/New_York,airport,6186
Avon Park Executive Airport,Avon Park,United States,AVO,KAVO,27.59119987,-81.52780151,160,-5.0,A,America/New_York,airport,6187
Winter Haven Regional Airport - Gilbert Field,Winter Haven,United States,GIF,KGIF,28.062901,-81.753304,145,-5.0,A,America/New_York,airport,6188
Zephyrhills Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.2282009125,-82.15589904790002,90,-5.0,A,America/New_York,airport,6189
Ocala International Airport - Jim Taylor Field,Ocala,United States,OCF,KOCF,29.17259979,-82.22419739,90,-5.0,A,America/New_York,airport,6190
Jesup Wayne County Airport,Jesup,United States,\N,KJES,31.55400085,-81.88249969,107,-5.0,A,America/New_York,airport,6191
Madison Municipal Airport,Madison,United States,\N,K52A,33.6120986938,-83.46040344240002,694,-5.0,A,America/New_York,airport,6192
Newnan Coweta County Airport,Newnan,United States,\N,KCCO,33.311599731445305,-84.7697982788086,970,-5.0,A,America/New_York,airport,6193
Thomson-McDuffie County Airport,Thomson,United States,\N,KHQU,33.52970123,-82.51650238,501,-5.0,A,America/New_York,airport,6194
Aiken Regional Airport,Aiken,United States,AIK,KAIK,33.649399,-81.684998,528,-5.0,A,America/New_York,airport,6195
Woodward Field,Camden,United States,CDN,KCDN,34.2835998535,-80.56490325930001,302,-5.0,A,America/New_York,airport,6196
Lumberton Regional Airport,Lumberton,United States,LBT,KLBT,34.609901428200004,-79.05940246579998,126,-5.0,A,America/New_York,airport,6197
Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.23740005,-79.39119720000001,455,-5.0,A,America/New_York,airport,6198
Richmond County Airport,Rockingham,United States,\N,KRCZ,34.8913,-79.759598,358,-5.0,A,America/New_York,airport,6199
Baraboo Wisconsin Dells Airport,Baraboo,United States,\N,KDLL,43.52270126,-89.77020264,979,-6.0,A,America/Chicago,airport,6200
Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.765300750732,-80.953903198242,968,-5.0,A,America/New_York,airport,6201
Burlington Municipal Airport,Burlington,United States,\N,KBUU,42.69070053100586,-88.30460357666016,779,-6.0,A,America/Chicago,airport,6202
William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.13560104,-77.42230225,556,-5.0,A,America/New_York,airport,6203
Zelienople Municipal Airport,Zelienople,United States,\N,KPJC,40.80160141,-80.16069794,898,-5.0,A,America/New_York,airport,6204
Lorain County Regional Airport,Lorain-Elyria,United States,\N,KLPR,41.34429932,-82.17759705,793,-5.0,A,America/New_York,airport,6205
Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.51750183105469,-81.68329620361328,583,-5.0,A,America/New_York,airport,6206
Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.49330139,-79.27200317,693,-5.0,A,America/New_York,airport,6207
South Jersey Regional Airport,Mount Holly,United States,LLY,KVAY,39.9429016113,-74.845703125,53,-5.0,A,America/New_York,airport,6208
Linden Airport,Linden,United States,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5.0,A,America/New_York,airport,6209
Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,-85.083504,995,-5.0,A,America/New_York,airport,6210
Warsaw Municipal Airport,Warsaw,United States,\N,KASW,41.27470016479492,-85.84010314941406,850,-5.0,A,America/New_York,airport,6211
Van Wert County Airport,Van Wert,United States,\N,KVNW,40.86470031738281,-84.6093978881836,785,-5.0,A,America/New_York,airport,6212
Brooks Field,Marshall,United States,\N,KRMY,42.25120162963867,-84.95549774169922,941,-5.0,A,America/New_York,airport,6213
Genesee County Airport,Batavia,United States,\N,KGVQ,43.03170013,-78.16760254,914,-5.0,A,America/New_York,airport,6214
Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9766998291,-82.7586975098,71,-5.0,A,America/New_York,airport,6215
Orlampa Inc Airport,Forties Alpha,United Kingdom,\N,FA08,28.1669998169,-81.80809783939999,139,0.0,U,America/New_York,airport,6216
Chicago Meigs Airport,Chicago,United States,CGX,KCGX,41.85879898071289,-87.60790252685547,593,-6.0,A,America/Chicago,airport,6217
Pickens County Airport,Jasper,United States,\N,KJZP,34.453399658203125,-84.4573974609375,1535,-5.0,A,America/New_York,airport,6218
Saarmund Airport,Saarmund,Germany,\N,EDCS,52.30833435058594,13.100556373596191,174,1.0,E,Europe/Berlin,airport,6219
Grand Strand Airport,North Myrtle Beach,United States,CRE,KCRE,33.811698913600004,-78.72389984130002,32,-5.0,A,America/New_York,airport,6220
Lansing Municipal Airport,Lansing,United States,\N,KIGQ,41.5349006652832,-87.52950286865234,620,-6.0,A,America/Chicago,airport,6221
Ramona Airport,Ramona,United States,\N,KRNM,33.0392,-116.915001,1395,-8.0,A,America/Los_Angeles,airport,6222
Pont Sur Yonne Airfield,Pont Sur Yonne,France,\N,LFGO,48.289172,3.247912,236,1.0,E,Europe/Paris,airport,6223
St Florentin Cheu Airfield,St Florentin Cheu,France,\N,LFGP,47.98019,3.775583,351,1.0,E,Europe/Paris,airport,6224
Saulieu Liernais Airfield,Saulieu,France,\N,LFEW,47.239399,4.26583,1722,1.0,E,Europe/Paris,airport,6225
Olten Airport,Olten,Switzerland,\N,LSPO,47.34439849853516,7.889440059661865,0,1.0,E,Europe/Zurich,airport,6226
Buochs Airport,Buochs,Switzerland,BXO,LSZC,46.974444,8.396944,1475,1.0,E,Europe/Zurich,airport,6227
Ambri Airport,Quinto,Switzerland,\N,LSPM,46.512501,8.68978,3241,1.0,E,Europe/Zurich,airport,6228
Lodrino Air Base,Lodrino,Switzerland,\N,LSML,46.2958984375,8.992130279541016,0,1.0,E,Europe/Zurich,airport,6229
Roudnice Airport,Roudnice nad Lebem,Czech Republic,\N,LKRO,50.41059875,14.2261,732,1.0,E,Europe/Prague,airport,6230
Usti Nad Labem Airfield,Usti Nad Labem,Czech Republic,\N,LKUL,50.699699,13.9697,791,1.0,E,Europe/Prague,airport,6231
Mauterndorf Airport,Mauterndorf,Austria,\N,LOSM,47.13249969482422,13.696900367736816,3642,1.0,E,Europe/Vienna,airport,6232
Nötsch Im Gailtal Airport,Notsch Im Gailtal,Austria,\N,LOKN,46.58110046386719,13.629199981689451,1801,1.0,E,Europe/Vienna,airport,6233
Sinsheim Airfield,Karlsruhe,Germany,\N,EDTK,49.2472,8.8938,525,1.0,E,Europe/Berlin,airport,6234
Weinheim/Bergstraße Airport,Weinheim,Germany,\N,EDGZ,49.56750106811523,8.610555648803711,318,1.0,E,Europe/Berlin,airport,6235
Meaux Esbly Airport,Meaux,France,\N,LFPE,48.92779922485352,2.835279941558838,217,1.0,E,Europe/Paris,airport,6236
Château-Thierry - Belleau Airfield,Chateau-Thierry,France,\N,LFFH,49.0672,3.3569400000000003,728,1.0,E,Europe/Paris,airport,6237
Branch County Memorial Airport,Coldwater,United States,\N,KOEB,41.9333992,-85.05259705,959,-5.0,A,America/New_York,airport,6238
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2971992493,-75.8511962891,545,-5.0,A,America/New_York,airport,6239
